author_id,username,fullname,biography,verified,joined_datetime,tweets_count,following_count,followers_count,likes_count,profile_picture_url,banner_picture_url
803309706244718592,Grambarpalo,Antonio Palomino,Seguidor del Barça.Amante del Tenis,True,2016-11-28 18:48:00,29759,280,248,53834,https://pbs.twimg.com/profile_images/1455097679067992085/fT1DvZ8a.jpg,https://pbs.twimg.com/profile_banners/803309706244718593/1480360695/1500x500
nan,diadesanmartin,Sanmartin,,True,2020-03-15 13:09:00,2569,1137,195,835,https://pbs.twimg.com/profile_images/1241487804200255493/h7Q23KMA.jpg,
1311674052923265024,MofetaEl,𝙴𝙻 𝙼𝙾𝙵𝙴 👊🏿🦉,Me duele más llorar que beberme 10 cervezas. Tuitero de variedades.,True,2020-10-01 14:27:00,90803,1893,8248,142231,https://pbs.twimg.com/profile_images/1767472242621882368/SOk8ZYe1.jpg,https://pbs.twimg.com/profile_banners/1311674052923265031/1717513498/1500x500
466690510,culefanatic,jose luis civera,vive la vida todo lo que puedas y disfrútala,True,2012-01-17 17:48:00,2175,120,80,24439,https://pbs.twimg.com/profile_images/1146056109783826437/qu5VIl6x.jpg,https://pbs.twimg.com/profile_banners/466690510/1657698315/1500x500
nan,Toni60697627,Toni,,True,2022-08-19 16:21:00,9357,153,19,14173,https://pbs.twimg.com/profile_images/1573055056236220416/8r45a1zW.jpg,
1941723872,TerenceWiler,Manel.A.LC.,"catalá,culé i profundament anticaverna madridista,també m'agraden els llibres de psicologia esportiva.",True,2013-10-06 18:39:00,10972,3756,1091,777,https://pbs.twimg.com/profile_images/1611856173967228928/lAWFCHrC.jpg,https://pbs.twimg.com/profile_banners/1941723872/1665510825/1500x500
nan,Michael07514791,MerenNarnia,vengo del futuro..y ya se destapado los trapis del palco del bernabeu..nos an echo devolver 7 champions y 5 botijos que sumamos como tal...,True,2022-03-03 04:09:00,983,59,0,100,https://pbs.twimg.com/profile_images/1650254479030206466/UNd2SXo_.jpg,
1665470553271009280,michelsolo58258,michel solo,"miembro de la brigada anti frikis, teórico en la búsqueda de gilipollas y subnormales en redes sociales.... ETC........",True,2023-06-04 21:29:00,18390,59,19,3369,https://pbs.twimg.com/profile_images/1792242187524042752/Qc_kVTYF.jpg,https://pbs.twimg.com/profile_banners/1665470553271009280/1716138714/1500x500
nan,rafilla79,el loko,,True,2012-01-28 21:06:00,327,150,17,176,https://pbs.twimg.com/profile_images/1788521309581766656/FbFLefH5.jpg,
1754624297044213760,erbetis07,Betis07,He vuelto después de ser suspendido por 3 criaturas de Nervión que se dedican a denunciar xq tienen pocos huevos…  LLORONES.                 Te quiero Betis!!,True,2024-02-05 21:53:00,5722,61,28,2428,https://pbs.twimg.com/profile_images/1754626360511758336/RlvVtKq_.jpg,https://pbs.twimg.com/profile_banners/1754624297044213760/1707170479/1500x500
nan,jsb19752,jsb1975,,True,2021-05-18 12:45:00,8109,110,33,2576,,
1317786670528344064,GusiDeRivia,Gusi de Rivia,"a vegades simracing, a vegades altres jocs, sempre antifa, sempre anti sionistes, anti convergents
PUTA ESPANYA, PUTA EEUU, PUTA ISRAEL",True,2020-10-18 11:16:00,8314,399,88,24814,https://pbs.twimg.com/profile_images/1317808116331913216/qWBznV9B.jpg,https://pbs.twimg.com/profile_banners/1317786670528344064/1603025325/1500x500
491210462,HiRaull,HiRaull,"Raul 🇪🇸 Real Madrid fan, based in London. Sometimes invited on @drsportsmedia and @cbssportsgolazo #HalaMadrid 🧠❤️🥚 📧raulmanci91@gmail.com",True,2012-02-13 11:28:00,4286,960,833,1348,https://pbs.twimg.com/profile_images/1539390456869572609/OCTvkHRs.jpg,https://pbs.twimg.com/profile_banners/491210462/1692958184/1500x500
nan,Cristia74780270,cjurgal,,True,2023-12-20 18:34:00,62,17,2,269,https://pbs.twimg.com/profile_images/1842542341908807681/4cLI4DpS.jpg,
464072490,Elisi95,@anthonito6211.tv,"Opositando CAIIPP, afortunado por mi familia🦊, arbitro de Futsal.",True,2012-01-14 20:19:00,2273,766,83,3116,https://pbs.twimg.com/profile_images/1567530935184228352/-PvmbUOn.jpg,https://pbs.twimg.com/profile_banners/464072490/1602538704/1500x500
nan,verdadocierto,verdadocierto,,True,2020-03-24 17:27:00,10218,297,95,47169,https://pbs.twimg.com/profile_images/1353385763573006338/fomta7LL.jpg,
454386958,turkomaj,Er Tonetti,"Del peluquín, ni hablamos. Si no paramos esto seremos Españistán. Más hechos y menos palabras. AMUNT VCF!!! Viva España!!! --- Escribo con tres dedos.",True,2012-01-03 23:06:00,26646,3534,1711,5786,https://pbs.twimg.com/profile_images/749713323730542592/fqPEj4yl.jpg,https://pbs.twimg.com/profile_banners/454386958/1467580524/1500x500
1761730663823163392,Antonio377687,Genaro primo de Amparo,"Mientras voy y vengo, me entretengo",True,2024-02-25 12:32:00,460,146,3,839,https://pbs.twimg.com/profile_images/1764761473736118272/RKPrMIny.jpg,https://pbs.twimg.com/profile_banners/1761730663823163392/1709586645/1500x500
nan,Nilxoe,Nilxoe,,True,2011-06-16 15:35:00,2549,93,23,1175,https://pbs.twimg.com/profile_images/1463923825813381129/rKYPv5OH.jpg,
910979020682080384,drhookeando,PₑₚₑRᵤbᵢₐₙₑₐₙdₒ,"Català ❤️💛❤️💛 i del Barça❤️💙❤️💙 🇷🇺
piped.video/FM12C28JhS8",True,2017-09-21 21:28:00,12405,594,151,5488,https://pbs.twimg.com/profile_images/1821339456206508032/JPXXoEXQ.jpg,https://pbs.twimg.com/profile_banners/910979020682080256/1708534186/1500x500
nan,Gallu2020,Gallu2020,Lo que me dices no me distrae de lo que haces,True,2021-10-12 22:23:00,29073,201,110,3304,https://pbs.twimg.com/profile_images/1463805203761836034/wEWPKhE9.jpg,
1763999628251353088,ElP4chu07,ElPachu07,"más madridista que Bernabéu
más español que santiago Abascal 
la 33 is coming
cuñado de categoría",False,2024-03-02 18:47:00,230,78,8,57,https://pbs.twimg.com/profile_images/1764000049019691008/JS7WoGJT.jpg,https://pbs.twimg.com/profile_banners/1763999628251353088/1709405754/1500x500
1295874936171646976,cristiancalleb1,cristian calle✌🏻,Cristian,True,2020-08-19 00:07:00,192,63,67,347,https://pbs.twimg.com/profile_images/1677746604088983555/CScrG-tN.jpg,https://pbs.twimg.com/profile_banners/1295874936171646976/1598228302/1500x500
nan,ferdiesketit,fujid467,"Ni zurdo ni diestro, me la come lo que diga el resto.",True,2020-04-06 22:08:00,11100,23,31,16655,https://pbs.twimg.com/profile_images/1247285329893130256/UnkC-yPd.jpg,
1436203277276831488,BarbaCorredera,Maria Corredera,,True,2021-09-10 05:43:00,20722,1460,858,38389,https://pbs.twimg.com/profile_images/1437666806777401344/duqDxMs5.jpg,https://pbs.twimg.com/profile_banners/1436203277276831746/1647330523/1500x500
nan,jabustillo,JAB,,True,2024-01-27 12:08:00,586,48,1,82,https://pbs.twimg.com/profile_images/1822623390923943936/uCQvAkyQ.jpg,
811921826800697344,pinares73,Duke,,True,2016-12-22 13:10:00,44507,2528,1938,372381,https://pbs.twimg.com/profile_images/1735351440695029760/n8lQLfzs.jpg,https://pbs.twimg.com/profile_banners/811921826800697344/1651679476/1500x500
3764052376,daynightph,Day&NightPH,,True,2015-09-24 21:05:00,42978,71,132,23136,https://pbs.twimg.com/profile_images/650643914362363904/x9eHxvG2.jpg,https://pbs.twimg.com/profile_banners/3764052376/1668883960/1500x500
nan,sevi1005,PALANGANEO,DE AHÍ BIEN SE EXAMINA A LOS HUMANOS CORAZONES QUE PERECEN EN LAS PRISIONES DE LOS VICIOS QUE LOS DOMINAN.,True,2012-04-13 23:49:00,44021,254,246,23923,https://pbs.twimg.com/profile_images/3402201074/feb26b210545a4b6369cbe8af5a796a2.jpeg,
1774523863482658816,Pompidu256,Pompidú GC,El Honor Es Mi Divisa 🇪🇸🚨🫡 #galicia,True,2024-03-31 19:47:00,2228,45,46,6326,https://pbs.twimg.com/profile_images/1870070239934750720/9WdMe0uJ.jpg,https://pbs.twimg.com/profile_banners/1774523863482658817/1736108843/1500x500
nan,DrSifeng,DrSifeng,,True,2021-08-27 16:23:00,25673,79,343,129653,https://pbs.twimg.com/profile_images/1431291172400648201/Ir-C3hNm.png,
1284120721757741056,beenshy1,stubborn,Sin negar la historia ni tergiversarla,True,2020-07-17 13:40:00,20022,648,181,8204,https://pbs.twimg.com/profile_images/1284121815829417992/1AxYrQH9.jpg,https://pbs.twimg.com/profile_banners/1284120721757741056/1689545370/1500x500
nan,vayaxdios2021,@VayaxDios2021 🇪🇸,por el amor al enredo 🇪🇸,True,2021-04-25 13:23:00,20813,286,240,10067,https://pbs.twimg.com/profile_images/1557444980129538049/ktHugLPy.jpg,
206772400,gustinsorri,a pastar,,True,2010-10-23 17:46:00,10762,613,233,10292,https://pbs.twimg.com/profile_images/1819673458223034368/s9-0zDfY.jpg,https://pbs.twimg.com/profile_banners/206772400/1505484756/1500x500
nan,nunez72,JC Nunez 🏉🏈🏀⚾🇸🇻🏒⚡,fight against ignorance,True,2010-10-13 19:58:00,20003,2147,203,309,https://pbs.twimg.com/profile_images/1856396588744146944/87ouixdu.jpg,
1416453502772056064,ostiondeldia,Ragnarök,"'Si nos intentan silenciar, gritarémos más alto!'🇪🇸
Lo mío son las faltas de hortografía!! 😒
No te lo tomes tan a pecho y tómatelo más en serio. Si quieres🤷",True,2021-07-17 17:45:00,16413,613,485,12355,https://pbs.twimg.com/profile_images/1753424399544283136/k0KIhQG3.jpg,https://pbs.twimg.com/profile_banners/1416453502772056068/1713813075/1500x500
nan,Zorroes1,Zorroes,Mi pasión blanquinegra bloqueo  basura,True,2016-07-27 14:13:00,8387,248,184,14328,https://pbs.twimg.com/profile_images/1307259121729708033/1JndwYSy.jpg,
109532541,Antonio_Lagares,Antonio Lagares,Futbolero y amante de la tecnología. 🏖,True,2010-01-29 11:07:00,42788,875,2067,12564,https://pbs.twimg.com/profile_images/1692919801239183360/KYmcmF5B.jpg,https://pbs.twimg.com/profile_banners/109532541/1598094766/1500x500
nan,JUSTICIAFUTBOL_,Didac Garcia Roche,,True,2015-09-09 23:05:00,1300,189,15,3582,,
810644468575637504,victorgar88,cule y antimadridista!!!! por siempre,"el 3 de Piqué,el 10 de Messi,el 8 de Iniesta,el 6 de Xavi,el 9 de Suárez y el 5 de puyol😍 culé y antimadridista hasta la muerte!",True,2016-12-19 00:34:00,36535,371,102,17690,https://pbs.twimg.com/profile_images/1588229256416477189/N531tXIV.jpg,https://pbs.twimg.com/profile_banners/810644468575637504/1493257797/1500x500
1750207445878632448,luismigelfcb,luismigel,crítico deportivo/ amor hasta los huesos por la blaugrana/ Laportista/ pasión por el  fútbol y deporte en general/ con conciencia social y política.,True,2024-01-24 17:22:00,1311,233,12,3845,https://pbs.twimg.com/profile_images/1821253424899317760/KUmwAMbk.jpg,https://pbs.twimg.com/profile_banners/1750207445878632449/1707153751/1500x500
422695080,libertarios23,Vanceforpresident,,True,2011-11-27 15:36:00,13472,786,245,17248,https://pbs.twimg.com/profile_images/1858089839352004608/L7XCBpmD.jpg,https://pbs.twimg.com/profile_banners/422695080/1730886620/1500x500
3074269128,mcjpurbion,Miguel Carlos,"Ser Madrileño un Orgullo,ser del Atleti un Titulo.",False,2015-03-12 00:04:00,28443,3351,3273,13079,https://pbs.twimg.com/profile_images/1327805812446728193/SGuX-RC-.jpg,https://pbs.twimg.com/profile_banners/3074269128/1605413394/1500x500
245192926,_JakeDunn,🏴‍☠️ Jake Dunn 🏴‍☠️,"Populismo, virus a eliminar🌍 

Culpables de decadencia Argentina

-peronismo
-sindicalismo
-zurdaje
-""derechos humanos""
-kirchnerismo",True,2011-01-31 03:08:00,13796,1167,323,14839,https://pbs.twimg.com/profile_images/1010896371724021760/DPc6R4yq.jpg,https://pbs.twimg.com/profile_banners/245192926/1712114168/1500x500
4821878439,Gumball_1709,Gumball R. Watterson,"#Moniquirá del alma. ❤️
Rock, libros, TV y @MillosFC 💙
#Bucaramanga.
راميرو اليكساندير",True,2016-01-17 19:28:00,17169,1567,1522,28631,https://pbs.twimg.com/profile_images/1854227197289975813/SQHmfdnn.jpg,https://pbs.twimg.com/profile_banners/4821878439/1603337472/1500x500
1632079333358485504,Tyblitz7,Adekola Temitayo,"Yemmzzy is a leading digital marketing agency dedicated to elevating your brand through multi-channel marketing solutions, branding and creative design.",True,2023-03-04 18:04:00,1452,116,8,493,https://pbs.twimg.com/profile_images/1644260175082057730/LePWcGhg.jpg,https://pbs.twimg.com/profile_banners/1632079333358485509/1680857152/1500x500
nan,freegot87,Quemirasbobo,ser anti madridista  es una obligación moral !,True,2022-12-15 19:25:00,6035,80,24,25614,https://pbs.twimg.com/profile_images/1603471472290197504/R9__9pyf.jpg,
1633918371472236288,pinotxotxo,Pinotxotxo,Primer ministro de mamadas a txingurri valverde,True,2023-03-09 19:51:00,4748,225,120,40544,https://pbs.twimg.com/profile_images/1633920750334640129/RzLNohXW.jpg,https://pbs.twimg.com/profile_banners/1633918371472236544/1720534194/1500x500
nan,ortega_speed,OrtEgA SpEeD,En hobbiton con Almeida.  Se quien es M.Rajoy,True,2011-03-31 20:56:00,15625,720,190,8399,https://pbs.twimg.com/profile_images/1241278675355664389/w9aH2YQ4.jpg,
847936743290568704,Franrico548,Pijus Magnificus,«¿Y a cambio los romanos qué nos han dado?,True,2017-03-31 22:20:00,21194,1045,817,9026,https://pbs.twimg.com/profile_images/1673406406492389376/vfjZY5DQ.jpg,https://pbs.twimg.com/profile_banners/847936743290568704/1689632683/1500x500
1670238702130417664,EliB766298,Eli B,,True,2023-06-18 01:15:00,4982,322,17,2314,https://pbs.twimg.com/profile_images/1670244072697602050/XVwVGCcj.jpg,https://pbs.twimg.com/profile_banners/1670238702130417666/1687052244/1500x500
nan,alexandersz10,☠️☠️☠️☠️,,False,2016-10-11 00:35:00,158,167,12,47,https://pbs.twimg.com/profile_images/1766908284751994880/_enp8fdw.jpg,
1166449772,Natan_h30,Ea,,True,2013-02-10 17:08:00,8747,285,1732,688,https://pbs.twimg.com/profile_images/1583619713736884225/Iohs4UZ4.jpg,https://pbs.twimg.com/profile_banners/1166449772/1429872010/1500x500
2999921592,benji_cule,SantBenji,,True,2015-01-28 22:34:00,4119,764,63,4504,https://pbs.twimg.com/profile_images/1444759454189334528/70K6gbBI.jpg,https://pbs.twimg.com/profile_banners/2999921592/1522191718/1500x500
828910854724788224,jokerazulgrana,JOKER AZULGRANA🃏,HA HA HA HA HA Humor azulgrana🃏❤️💙,True,2017-02-07 10:18:00,18333,2406,2637,23433,https://pbs.twimg.com/profile_images/1581996294100361217/h-LiJ5hI.jpg,https://pbs.twimg.com/profile_banners/828910854724788224/1646211127/1500x500
nan,mulhor,Mulhor72,,True,2009-04-17 08:05:00,5466,89,10,216,https://pbs.twimg.com/profile_images/1161558077264543744/j5nKt1bg.jpg,
3225915737,DonovanRivera9,kami,,True,2015-05-01 05:25:00,1475,915,92,254556,https://pbs.twimg.com/profile_images/1464869169615282182/-IxJ2urn.jpg,https://pbs.twimg.com/profile_banners/3225915737/1430530329/1500x500
1425142126552264704,Orlamis5,Orlamis,Cuando eres del Madrid todos los caminos conducen a la Victoria HALA MADRID,True,2021-08-10 17:09:00,2476,416,93,12776,https://pbs.twimg.com/profile_images/1792753219917037568/CAq0fszj.jpg,https://pbs.twimg.com/profile_banners/1425142126552264707/1630373648/1500x500
1460614749079719936,Gonzamartinn_,Gonzalo Martín Luis,"➡️Islas Canarias🇮🇨🌴🌞
➡️Real Madrid Club de Fútbol🤍💜
➡️U.D.Icodense❤️💙
➡️ Selección Española de Fútbol🇪🇸❤️💛
👑¡HALA MADRID NADA MÁS! ⚪",True,2021-11-16 14:24:00,12597,274,356,208674,https://pbs.twimg.com/profile_images/1882863361290878976/Dk5gKcI4.jpg,https://pbs.twimg.com/profile_banners/1460614749079719939/1707099539/1500x500
1092054337520578560,HITLER6C6,FHFH,For Fulfilling My Dreams 👊🏾,True,2019-02-03 13:36:00,548,584,25,1370,https://pbs.twimg.com/profile_images/1824968281926553600/O1ixxl_b.jpg,https://pbs.twimg.com/profile_banners/1092054337520578560/1722850592/1500x500
61225815,alvaro1612,🅰️lvaro* ®️ojas,"Business Administration 
Owner of N&R Distribution.
Siempre con los mejores...💙 🤍
🇺🇳🇺🇲",True,2009-07-29 15:51:00,19974,2003,250,12743,https://pbs.twimg.com/profile_images/1581429450566238208/SFVNUt-z.jpg,https://pbs.twimg.com/profile_banners/61225815/1580415208/1500x500
2260654080,1994Meola,Rodrys,"Soy de los 80's, 90’s las mejores épocas,Anti comunista, Patriota, Pro familia, defensor de los animales, Seguidor de Municipal. 🐾🐶",True,2013-12-24 19:57:00,44644,5404,1346,110119,https://pbs.twimg.com/profile_images/1747358529868935168/IFiOuttH.jpg,https://pbs.twimg.com/profile_banners/2260654080/1705438425/1500x500
1125916215296364416,j_abouchacra,juju_abou 🤍🇨🇺,I ❤ 🐶😻 and Real Madrid🤍…,True,2019-05-08 00:11:00,8116,1031,2269,51026,https://pbs.twimg.com/profile_images/1733625659577036801/BJb3GtyW.jpg,https://pbs.twimg.com/profile_banners/1125916215296364546/1705270641/1500x500
nan,Alin65984964,Alin,I have a big passion for sports and video games,True,2021-04-14 14:20:00,69,105,5,39,https://pbs.twimg.com/profile_images/1382338170050781184/vJ6F2uYN.jpg,
429450084,norwin2009,norwin 18,Dale Kilyan Mbappe.,True,2011-12-06 00:13:00,7525,118,34,512,https://pbs.twimg.com/profile_images/1897028314654507008/nUi-pNjI.jpg,https://pbs.twimg.com/profile_banners/429450084/1732937773/1500x500
2435978884,TxetxuL,Garrafa Nadal,"Si no nos dejan soñar, no les dejaremos dormir.",True,2014-03-25 16:04:00,4936,102,36,211,https://pbs.twimg.com/profile_images/1802003912892796928/oZ5w9Z7H.jpg,https://pbs.twimg.com/profile_banners/2435978884/1739116871/1500x500
160642322,pacarro28,Marc,,True,2010-06-28 19:13:00,12634,573,208,6248,https://pbs.twimg.com/profile_images/1699110427102236672/w_95ku74.jpg,https://pbs.twimg.com/profile_banners/160642322/1723235830/1500x500
nan,JotaaRM,Jota,Crítico profesional,True,2022-01-09 14:32:00,1171,101,6,973,https://pbs.twimg.com/profile_images/1794947438471438336/d1joIEz-.jpg,
1237464119667765248,serpico_81,serpico,"Master en Periodismo Deportivo⚽️
Colaborador en @__thespecial1__ ✍️
Graduado en Turismo🇬🇧
Graduado en Criminología🏴‍☠️",True,2020-03-10 19:44:00,6616,655,113,28864,https://pbs.twimg.com/profile_images/1883092459502088192/j7nxH8d6.jpg,https://pbs.twimg.com/profile_banners/1237464119667765250/1737799180/1500x500
nan,panionios34,panionios,Enfadarse es de pobres!!!!!                                  Es + importante ser feliz ke tener razón!!!!,True,2011-09-22 08:52:00,10518,174,67,24323,https://pbs.twimg.com/profile_images/1608935042/FOTO_172.jpg,
nan,Lloroscule,YSL,,True,2019-03-13 02:52:00,16131,1780,119,3469,https://pbs.twimg.com/profile_images/1763124347240169472/oFE1aqEg.jpg,
1140672170533801984,JosGonz05,🅹🅾🆂é 🅶🅾🅽🆉á🅻🅴🆉  🪬,"“𝓠𝓾𝓲𝓮𝓷 𝓵𝓾𝓬𝓱𝓪 𝓹𝓾𝓮𝓭𝓮 𝓹𝓮𝓻𝓭𝓮𝓻,𝓺𝓾𝓲𝓮𝓷 𝓷𝓸 𝓵𝓾𝓬𝓱𝓪 𝔂𝓪 𝓱𝓪 𝓹𝓮𝓻𝓭𝓲𝓭𝓸”",True,2019-06-17 17:26:00,12876,747,109,52938,https://pbs.twimg.com/profile_images/1583576157152333857/xV8HD2if.jpg,https://pbs.twimg.com/profile_banners/1140672170533801985/1640284883/1500x500
nan,stalinaya45,Stalinaya45,,True,2020-08-26 22:28:00,1351,103,28,969,https://pbs.twimg.com/profile_images/1298749876612796421/zZUymhbI.jpg,
nan,gorka134668,gorka,,False,2024-03-30 20:54:00,1134,75,5,5,https://pbs.twimg.com/profile_images/1774214815180845056/eoF0yWoY.jpg,
139537772,urzisu,mikel 🔻,"Abertzale y antifascista,
nací en una capital artificial de un país singular.
Mi vida va sobre ruedas!!🚖",True,2010-05-02 23:16:00,17819,1205,1191,24158,https://pbs.twimg.com/profile_images/1883645445349449728/ntTLxBEh.jpg,https://pbs.twimg.com/profile_banners/139537772/1621154822/1500x500
1298644489888763904,akatuitboy_,GxldeAnsu,"solo hablo factous, bancan shat?",True,2020-08-26 15:33:00,2982,209,72,139090,https://pbs.twimg.com/profile_images/1689984846389534722/Ae7EIo-O.jpg,https://pbs.twimg.com/profile_banners/1298644489888763904/1691698340/1500x500
1572296737238253568,simpleMadrid,🏆 Simple Madridista 🏆❌⚫⬜⚠️,Granada/Almería 📢⚽,True,2022-09-20 18:48:00,3616,798,864,581,https://pbs.twimg.com/profile_images/1688744444386770944/gzWeQJv_.jpg,https://pbs.twimg.com/profile_banners/1572296737238253571/1663699989/1500x500
1184600709351854080,MGonzlez16,M.González,Como no te voy a querer. Real Madrid en vena,True,2019-10-16 22:43:00,4942,316,19,245,https://pbs.twimg.com/profile_images/1405249030716682240/bnyTr6cw.jpg,https://pbs.twimg.com/profile_banners/1184600709351854080/1623872635/1500x500
nan,Jose_m291263,José Manuel Márquez Garcia,"No soy especial, simplemente soy yo.",True,2023-03-14 22:42:00,2108,31,8,906,https://pbs.twimg.com/profile_images/1810379826131267584/MMUcvqQp.jpg,
nan,pascual_cava,carmen pascal,Progresista. Amo a los animales❤️🌹.,True,2022-06-09 16:06:00,4088,508,152,6372,,
192593369,AlbertoArcosWeb,Alberto Arcos,"Soy actor, bailarín y sanitario, adoro la música, el cine, el chocolate....y en los ratos libres hago coreografías y asesoramiento de mov de escena y de actores",True,2010-09-19 16:13:00,290904,1452,4401,179939,https://pbs.twimg.com/profile_images/1104058850045558784/1dUpdMHn.jpg,https://pbs.twimg.com/profile_banners/192593369/1561589964/1500x500
1051940395683381248,Cuchita20692492,Cuchita,Disidente. No al N.O.M,True,2018-10-15 20:58:00,329890,9994,10160,690024,https://pbs.twimg.com/profile_images/1603076934216318978/Yp46xTdQ.jpg,https://pbs.twimg.com/profile_banners/1051940395683381251/1723363255/1500x500
568940242,MarcoA_GM,Marco A. Guerrero,"Diputado socialista en el Parlament de les Illes Balears. Licenciado Historia. Máster en Diplomacia y RRII.
#07820❤️",True,2012-05-02 09:00:00,105516,2953,2971,37860,https://pbs.twimg.com/profile_images/1803109884491141120/Vt0Hm6pG.jpg,https://pbs.twimg.com/profile_banners/568940242/1437674959/1500x500
nan,achajim,Antonio Chaves JC,Juntaletras. Málaga. Me gustaría vivir como vivo pero pudiendo,True,2013-03-08 19:49:00,116546,5357,5288,37967,https://pbs.twimg.com/profile_images/898934386632130565/tuUjHgU2.jpg,
3091928667,Fachiruloreload,Fachiruloreload,"Aquí de nuevo, porque por aquí tienen la piel muy fina con lo que digo y no tanto con lo que me dicen. De todo se aprende.",True,2015-03-15 09:21:00,129269,1335,798,152735,https://pbs.twimg.com/profile_images/1582085579797405697/3PG7i7Hw.jpg,https://pbs.twimg.com/profile_banners/3091928667/1666098004/1500x500
1435647384902590464,DianamoraEu,PACEMAN,El mejor amigo es un duro en el bolsillo. 🇪🇸,True,2021-09-08 16:56:00,4223,1027,329,6890,https://pbs.twimg.com/profile_images/1713458104778559488/UhimfXv_.jpg,https://pbs.twimg.com/profile_banners/1435647384902590467/1697355223/1500x500
604517325,alonsoboni,bon,"libre y sin complejos, español hasta el tuétano, padre orgulloso, hijo y nieto de españoles que lucharon y perdieron y ganaron y no odiaron. Madridista.",True,2012-06-10 11:20:00,71282,1148,588,60151,https://pbs.twimg.com/profile_images/941413986511261696/keDICgwZ.jpg,https://pbs.twimg.com/profile_banners/604517325/1513285529/1500x500
962023144281133056,El_Alpino,El Observador Alpino,Periodista. Miembro de la Federación Internacional de Prensa (IFJ) y del Registro Profesional (RP|BR) de Suiza. Trabaja con medios de Europa y América,True,2018-02-09 17:59:00,7723,300,450,30393,https://pbs.twimg.com/profile_images/1579369479909392385/jQHymUEn.jpg,https://pbs.twimg.com/profile_banners/962023144281133056/1535882257/1500x500
nan,EspanaUnidaPart,España Unida Partido,Nuevo partido político en la lucha por España. Mirar las bases 🇪🇸,True,2024-03-01 21:54:00,7028,1162,389,5395,https://pbs.twimg.com/profile_images/1763684588281274369/16QD1w7h.jpg,
1586800050994282496,1_Sloppy_Joe,The Sloppiest Joe 📉(⁠ツ⁠)📈,Pronouns: I/me/mine. Proud member of the LGHDTV4K+ community.,True,2022-10-30 19:19:00,3615,185,60,5916,https://pbs.twimg.com/profile_images/1589403366924361729/ApLPTXc0.jpg,https://pbs.twimg.com/profile_banners/1586800050994282498/1667392771/1500x500
nan,Diegocanmon,Diego Candón,,True,2011-10-10 11:18:00,11612,170,108,12874,https://pbs.twimg.com/profile_images/1703739679462330368/9tSOyXb_.jpg,
nan,jgmedina1988,Javier,,True,2016-01-06 15:14:00,2372,233,20,9094,,
nan,brahmabcn,Chetnick,,True,2011-03-02 13:38:00,2494,182,25,1630,https://pbs.twimg.com/profile_images/689083422170558464/FxeiK3jh.jpg,
95980170,amc2412,Amc,"Licenciada y diplomada. No soy feminista, soy femenina",True,2009-12-10 20:47:00,354294,1736,1614,127228,https://pbs.twimg.com/profile_images/1638457559160954880/8ferTuu1.jpg,https://pbs.twimg.com/profile_banners/95980170/1741985353/1500x500
1601835949,EugenioCaravia,Sir Eugenio,Litigator y American minded. 🇪🇸🇺🇸,True,2013-07-17 20:51:00,35687,1676,799,85877,https://pbs.twimg.com/profile_images/1612198864072712193/fweISt79.jpg,https://pbs.twimg.com/profile_banners/1601835949/1698862218/1500x500
416234129,maginpay,Magín,Libera tu mente y tu culo te seguirá.....,True,2011-11-19 12:10:00,27666,731,274,10687,https://pbs.twimg.com/profile_images/1795423617678811136/y-pYqa1x.jpg,https://pbs.twimg.com/profile_banners/416234129/1360406245/1500x500
96154923,Hendrick_10,Hendrick González,"Venezolano!  
¡Hala Madrid!",True,2009-12-11 16:11:00,16277,998,319,3012,https://pbs.twimg.com/profile_images/1772949105662205952/3kQbRdJm.jpg,https://pbs.twimg.com/profile_banners/96154923/1711539064/1500x500
1962172250,juan_m_80,Juan 💀,,True,2013-10-15 08:01:00,43059,334,138,22932,https://pbs.twimg.com/profile_images/1494087165621547009/42uPicWh.jpg,https://pbs.twimg.com/profile_banners/1962172250/1637008420/1500x500
1660042139969921024,WixWebs80889,RMVikinga,"Madridista por herencia y corazón.
Soy lucha, soy belleza. El grito que aprendí.",True,2023-05-20 21:57:00,42773,611,518,39905,https://pbs.twimg.com/profile_images/1849389134965604352/vkYzzsN_.jpg,https://pbs.twimg.com/profile_banners/1660042139969921025/1695843971/1500x500
nan,angel_wo21,Angel_wo22,,True,2022-03-04 05:54:00,1029,17,25,3380,https://pbs.twimg.com/profile_images/1887978364071215104/knFP57ft.jpg,
524830915,gutierrezrt4,Andrés Gutiérrez,Bogotá - Colombia,True,2012-03-14 23:25:00,13614,947,136,17270,https://pbs.twimg.com/profile_images/1775020613158989824/Nl9-o-zm.jpg,https://pbs.twimg.com/profile_banners/524830915/1528436082/1500x500
nan,Luisort95252595,Luis ortega,Amante del deporte Venezuela el mejor país del mundo y a los tigres de Aragua voy..,True,2019-12-11 16:18:00,14961,831,152,22004,https://pbs.twimg.com/profile_images/1705255066993676291/Fb2VOgQm.jpg,
539425669,Nicolas31gv,Nicolas,FANATICO DE VER FUTBOL,True,2012-03-28 22:06:00,1772,2595,155,107,https://pbs.twimg.com/profile_images/1459541578985328642/-VHeIVf0.jpg,https://pbs.twimg.com/profile_banners/539425669/1637353209/1500x500
